"id","code","name","chart_template_id/id","user_type_id/id","reconcile"
"pcg_731","731000","Redevances pour concessions, brevets, licences, marques, procédés, droits et valeurs similaires.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_732","732000","Revenus des immeubles non affectés aux activités professionnelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_733","733000","Jetons de présence et rémunérations d'administrateurs, gérants.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_734","734000","Ristournes perçues des coopératives (provenant des excédents).","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_735","735000","Quotes-parts de résultat sur opérations faites en commun.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_736","736000","Produits nets sur cessions d'immobilisations et autres gains sur éléments non récurrents ou exceptionnels.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_738","738000","Produits divers ordinaires liés à une modification comptable à imputer au résultat de l'exercice ou à une activité abandonnée.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_739","739000","Quotes-parts des subventions d'investissement inscrites au résultat de l'exercice.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_74","740000","Subventions d'exploitation et d'équilibre.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_741","741000","Subventions d'exploitation. ","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_745","745000","Subventions d'équilibre.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_748","748000","Subventions liées à une modification comptable à imputer au résultat de l'exercice ou à une activité abandonnée.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_75","750000","Produits financiers.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_751","751000","Produits des participations.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_752","752000","Produits des autres immobilisations financières.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_753","753000","Revenus des autres créances.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_754","754000","Revenus des valeurs mobilières de placement.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_755","755000","Escomptes obtenus.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_756","756000","Gains de change.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_757","757000","Produits nets sur cessions de valeurs mobilières.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_758","758000","Produits financiers liés à une modification comptable à imputer au résultat de l'exercice ou à une activité abandonnée.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_77","770000","Gains extraordinaires.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78","780000","Reprises sur amortissements et provisions.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_781","781000","Reprises sur amortissements et provisions (à inscrire dans les produits ordinaires).","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_7811","781100","Reprises sur amortissements des immobilisations incorporelles et corporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78111","781110","Immobilisations incorporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78112","781120","Immobilisations corporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_7815","781500","Reprises sur provisions pour risques et charges d'exploitation.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_7816","781600","Reprises sur provisions pour dépréciation des immobilisations incorporelles et corporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78161","781610","Immobilisations incorporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78162","781620","Immobilisations corporelles.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_7817","781700","Reprises sur provisions pour dépréciation des actifs courants (autres que les valeurs mobilières de placement et les équivalents de liquidités).","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78173","781730","Stocks et en-cours.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_78174","781740","Créances.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_7818","781800","Reprises sur provisions liées à une modification comptable inscrite aux résultats ou à une activité abandonnée.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_786","786000","Reprises sur provisions (à inscrire dans les produits financiers).","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
"pcg_79","790000","Transferts de charges.","l10n_tn.tn_chart_template","account.data_account_type_revenue","False"
